Unnamed: 0,stock,register,city,year,GDP,road_area,DMSP_sum,Built_area,baidu_index,POP,scale,stock_model_chose,register_model_chose,pr_register,pr_register_corrected
757,3.3428,,商洛市,2007,135.798,159.0,8686.0,24.0,,243.23,2,1111.0,101111.0,0.8800000000000001,0.8481256332320162
758,4.6725,,雅安市,2009,239.6141,202.0,6668.0,20.0,,155.15,2,1111.0,101111.0,1.0759999999999998,1.8154395442490914
759,,,赤峰市,2016,1930.0,2420.0,38688.0,106.0,61.0,463.0,2,11111.0,111111.0,9.438,5.578919390308639
760,,,凉山彝族自治州,2010,,,26820.0,,,,2,100.0,100.0,2.367,3.2855287914814433
761,8.48,,武威市,2012,341.5423,276.0,14477.0,31.0,14.0,190.0,2,11111.0,111111.0,5.871,1.6528275114372855
762,,,博尔塔拉蒙古自治州,2016,,,10682.0,,,,2,100.0,100.0,0.8550000000000001,0.6283979985235013
763,,,巴彦淖尔市,2014,867.46,1500.0,29134.0,52.0,16.0,178.6,2,11111.0,111111.0,6.278,3.284721449729016
764,16.96,,武威市,2016,461.7272,583.0,14504.0,32.0,49.0,191.0,2,11111.0,111111.0,6.832000000000002,3.200563440401238
765,12.3339,,拉萨市,2011,222.4192,366.0,13305.0,,7.0,49.4,2,10111.0,110111.0,2.333,0.2895638682985692
766,,,伊犁哈萨克自治州,2007,,,24743.0,,,,2,100.0,100.0,2.213,0.6442101901140683
767,,,兴安盟,2018,,,24785.0,,,,2,100.0,100.0,2.213,1.0894989157015644
768,20.8,,凉山彝族自治州,2014,,,27098.0,,,,2,100.0,100.0,2.367,1.4600336969246086
769,,,塔城地区,2012,,,42595.0,,,,2,100.0,100.0,1.2130000000000003,0.714900425593047
770,3.6103,,黑河市,2008,205.6219,181.0,30155.0,19.0,,173.9,2,1111.0,101111.0,1.0710000000000002,0.5674462853462914
771,2.3322,,百色市,2003,162.5228,91.0,16348.0,29.0,,368.44,2,1111.0,101111.0,0.8800000000000001,0.2683264563955522
772,6.5414,,巴中市,2011,343.3939,108.0,5550.0,20.0,5.0,389.4,2,11111.0,111111.0,8.586,3.7183521096140875
773,3.7737,,楚雄彝族自治州,2005,,,12846.0,,,,2,100.0,100.0,0.8550000000000001,0.598524037109924
774,,,拉萨市,2014,347.45,381.0,13440.0,,16.0,52.7,2,10111.0,110111.0,3.325,0.7844794781190542
775,5.676,,丽江市,2006,70.1749,190.0,9310.0,18.0,,115.42,2,1111.0,101111.0,1.094,0.7167700785351672
776,13.5986,,铜仁市（2011年前为铜仁地区）,2008,,,8160.0,,,,2,100.0,100.0,0.8550000000000001,0.9620954003407155
777,2.4763,,白城市,2002,102.0181,,11674.0,33.0,,200.22,2,1101.0,101101.0,0.9939999999999998,0.30918198343768927
778,,,巴彦淖尔市,2018,813.13,1108.0,29571.0,51.0,77.0,174.0,2,11111.0,111111.0,6.918000000000001,3.4058533659391883
779,,,伊犁哈萨克自治州,2008,,,25022.0,,,,2,100.0,100.0,2.213,0.045670717725292374
780,,,三明市,2002,286.5663,,10493.0,18.0,,267.49,2,1101.0,101101.0,1.092,0.387398563963122
781,2.75,,临沧市（2003年前为临沧地区）,2005,96.5139,93.0,10827.0,12.0,,219.58,2,1111.0,101111.0,0.8800000000000001,0.6160247399493954
782,9.1279,,吉安市,2009,584.1087,365.0,11579.0,32.0,,489.1,2,1111.0,101111.0,1.5260000000000002,1.658267316423008
783,2.9696,,广元市,2006,166.4814,315.0,7511.0,61.0,,306.0,2,1111.0,101111.0,0.8190000000000002,0.7307738136473851
784,3.0581,,吉安市,2003,206.7244,144.0,11642.0,24.0,,462.61,2,1111.0,101111.0,0.8800000000000001,0.408560579910252
785,4.3922,,定西市,2008,105.64,109.0,9039.0,23.0,,297.81,2,1111.0,101111.0,0.8800000000000001,0.3369934316520014
786,8.3593,,十堰市,2007,411.42,702.0,10945.0,67.0,,348.86,2,1111.0,101111.0,0.40299999999999997,0.1731275538376587
787,8.2267,,雅安市,2011,350.125,221.0,6932.0,21.0,5.0,155.8,2,11111.0,111111.0,5.956,2.5793740001003385
788,70.2,,临沧市（2003年前为临沧地区）,2014,465.1215,214.0,10956.0,18.0,4.0,237.8,2,11111.0,111111.0,8.575000000000001,7.1831483899042645
789,10.4378,,赤峰市,2007,590.1361,488.0,40308.0,75.0,,452.77,2,1111.0,101111.0,1.241,0.30814780522705276
790,,,博尔塔拉蒙古自治州,2010,,,11088.0,,,,2,100.0,100.0,0.8550000000000001,0.5893267253199268
791,,,凉山彝族自治州,2011,,,27985.0,,,,2,100.0,100.0,2.367,1.0250802985623741
792,46.79,,西双版纳傣族自治州,2014,,,8864.0,,,,2,100.0,100.0,0.8550000000000001,0.7162206266318537
793,1.1319,,黔南布依族苗族自治州,2007,,,12222.0,,,,2,100.0,100.0,0.8550000000000001,0.9186286638751425
794,4.78,,怀化市,2007,411.6746,245.0,12877.0,33.0,,502.01,2,1111.0,101111.0,1.07,0.33045306699083354
795,4.0685,,庆阳市,2007,200.8175,144.0,12676.0,14.0,,255.95,2,1111.0,101111.0,0.8800000000000001,0.38857594103711496
796,,,博尔塔拉蒙古自治州,2014,,,11217.0,,,,2,100.0,100.0,0.8550000000000001,0.46892113997574525
797,3.4896,,广元市,2007,208.4596,318.0,7661.0,61.0,,307.41,2,1111.0,101111.0,0.8190000000000002,0.1504814647377939
798,6.3982,,遵义市,2002,276.1331,,14461.0,47.0,,704.85,2,1101.0,101101.0,1.092,0.42149433962264143
799,1.4465,,达州市,2002,225.04,,7819.0,17.0,,635.12,2,1101.0,101101.0,1.092,0.6193598251229605
800,,,伊春市,2018,274.1523,978.0,15491.0,152.0,49.0,114.0,2,11111.0,111111.0,4.077,1.5066470478075924
801,3.8269,,邵阳市,2002,260.0747,,9836.0,36.0,,728.55,2,1101.0,101101.0,1.092,0.45551296505073274
802,9.3,,雅安市,2012,398.0524,285.0,7104.0,28.0,6.0,156.5,2,11111.0,111111.0,5.956,2.715828293094734
803,3.6537,,商洛市,2008,174.03599999999997,160.0,9282.0,24.0,,242.48,2,1111.0,101111.0,0.8800000000000001,0.7370452388484657
804,0.9247,,固原市,2004,35.8573,306.0,4999.0,31.0,,151.28,2,1111.0,101111.0,1.0759999999999998,0.45332419934920354
805,13.921,,恩施土家族苗族自治州,2012,,,11421.0,,,,2,100.0,100.0,0.8550000000000001,0.3371322037531871
806,12.1054,,黔东南苗族侗族自治州,2012,,,14387.0,,,,2,100.0,100.0,0.835,0.6145939086294416
807,,,赤峰市,2014,1780.0,2022.0,41395.0,104.0,35.0,465.8,2,11111.0,111111.0,8.851,4.6309444969021225
808,4.3136,,商洛市,2009,225.11900000000003,173.0,9347.0,24.0,,243.05,2,1111.0,101111.0,0.8800000000000001,1.0544974082731986
809,14.6799,,兴安盟,2013,,,26316.0,,,,2,100.0,100.0,2.367,1.2902679616047499
810,11.0974,,赤峰市,2008,752.3927,657.0,41609.0,77.0,,456.49,2,1111.0,101111.0,0.8870000000000001,0.7254413390780492
811,2.0536,,黔南布依族苗族自治州,2009,,,12578.0,,,,2,100.0,100.0,0.8550000000000001,1.3559985545651652
812,,,塔城地区,2018,,,45520.0,,,,2,100.0,100.0,0.979,0.5546533146108937
813,,,赤峰市,2015,1860.0,2175.0,41890.0,105.0,55.0,462.63,2,11111.0,111111.0,9.446,4.651862861129452
814,5.2769,,延边朝鲜族自治州,2003,,,20869.0,,,,2,100.0,100.0,0.687,0.2682975116957082
815,3.6426,,百色市,2006,297.2745,176.0,17474.0,31.0,,378.8,2,1111.0,101111.0,0.8800000000000001,0.5434070163862312
816,9.9218,,黔东南苗族侗族自治州,2011,,,14632.0,,,,2,100.0,100.0,0.835,0.5242640999816882
817,8.0,,张掖市,2012,291.928,395.0,18612.0,37.0,4.0,130.8,2,11111.0,111111.0,5.925,1.6680298084254668
818,1.7482,,张家界市,2006,127.5435,218.0,4610.0,21.0,,161.45,2,1111.0,101111.0,1.0759999999999998,0.4961398642959734
819,4.7638,,吉安市,2004,242.86,170.0,12257.0,27.0,,466.65,2,1111.0,101111.0,0.8800000000000001,0.46177119445319903
820,3.6888,,白城市,2003,123.3531,252.0,12511.0,33.0,,200.82,2,1111.0,101111.0,1.0759999999999998,0.4202156078378194
821,,,昌吉回族自治州,2007,,,35670.0,,,,2,100.0,100.0,4.069,1.1844967300380227
822,,,通辽市,2016,1950.0,1226.0,28580.0,61.0,47.0,319.0,2,11111.0,111111.0,9.062000000000001,5.3566611056343385
823,23.4629,,怀化市,2008,503.7856,269.0,13385.0,40.0,,508.94,2,1111.0,101111.0,1.07,0.33487179487179497
824,9.75,,陇南市（2004年前为陇南地区）,2014,262.5279,66.0,13573.0,14.0,8.0,283.2,2,11111.0,111111.0,8.668000000000001,3.257042701593056
825,1.954,,黔西南布依族苗族自治州,2003,,,8185.0,,,,2,100.0,100.0,0.8550000000000001,0.4398269896193771
826,,,昌吉回族自治州,2008,,,35781.0,,,,2,100.0,100.0,4.069,0.083973859206604
827,,,南平市,2005,348.0016,182.0,12803.0,20.0,,305.07,2,1111.0,101111.0,0.8800000000000001,0.4690417985813329
828,120.0617,,普洱市（2007年前为思茅市、思茅地区）,2020,945.0,407.0,21574.0,27.0,20.0,,2,11111.0,11111.0,4.706,3.7702863372416386
829,4.4704,,白城市,2004,137.0006,252.0,12580.0,33.0,,201.6,2,1111.0,101111.0,1.0759999999999998,0.5020281726050099
830,8.3826,,丽江市,2007,84.8176,200.0,10057.0,18.0,,118.02,2,1111.0,101111.0,1.094,0.9184123110831233
831,14.6297,,巴彦淖尔市,2010,603.3292,714.0,31877.0,38.0,,186.34,2,1111.0,101111.0,1.594,1.2859783378884504
832,16.4035,,西双版纳傣族自治州,2006,,,9341.0,,,,2,100.0,100.0,0.8550000000000001,0.5601813685078317
833,13.6659,,遵义市,2009,777.6409,385.0,15080.0,45.0,,750.86,2,1111.0,101111.0,1.5260000000000002,2.42017987633502
834,,,通辽市,2014,1890.0,1189.0,28892.0,87.0,41.0,319.4,2,11111.0,111111.0,8.908,4.660767549249136
835,5.7525,,定西市,2009,131.9394,148.0,9629.0,23.0,,299.43,2,1111.0,101111.0,0.8800000000000001,0.8435917866993565
836,,,伊春市,2017,258.14,962.0,16131.0,152.0,40.0,116.0,2,11111.0,111111.0,4.453,1.990545051353875
837,12.4951,,临沧市（2003年前为临沧地区）,2006,114.1738,107.0,11685.0,12.0,,220.61,2,1111.0,101111.0,0.8800000000000001,0.5765609406864234
838,17.5555,,河池市,2015,618.0346,262.0,16569.0,23.0,29.0,424.54,2,11111.0,111111.0,8.501000000000001,3.677375258786157
839,2.5585,,张家界市,2007,151.3284,230.0,4719.0,21.0,,162.39,2,1111.0,101111.0,1.0759999999999998,0.3323060748431185
840,17.6584,,临沧市（2003年前为临沧地区）,2007,135.783,107.0,11740.0,12.0,,222.77,2,1111.0,101111.0,0.8800000000000001,0.7387594458438287
841,10.2393,,十堰市,2008,487.6426,710.0,11769.0,69.0,,351.03,2,1111.0,101111.0,0.40299999999999997,0.24606893963761137
842,42.07,,西双版纳傣族自治州,2016,,,9472.0,,,,2,100.0,100.0,0.8550000000000001,0.8218744322929913
843,7.2884,,十堰市,2006,338.15,641.0,11781.0,61.0,,346.5,2,1111.0,101111.0,0.711,0.41070412545805585
844,5.0889,,遵义市,2005,407.5747,386.0,15315.0,50.0,,725.54,2,1111.0,101111.0,1.07,0.8046101833828501
845,26.8124,,鄂尔多斯市,2005,594.8228,348.0,43278.0,35.0,,137.86,2,1111.0,101111.0,1.8730000000000004,1.2968688725490198
846,12.3578,,通辽市,2007,586.1392,555.0,29346.0,35.0,,316.2,2,1111.0,101111.0,1.5080000000000002,0.3744455199696983
847,4.2279,,抚州市,2005,262.004,364.0,9378.0,30.0,,381.31,2,1111.0,101111.0,0.8800000000000001,0.4739699057797779
848,2.6473,,黔西南布依族苗族自治州,2004,,,8390.0,,,,2,100.0,100.0,0.8550000000000001,0.59731925264013
849,13.4561,,拉萨市,2012,260.1358,366.0,14814.0,66.0,5.0,50.4,2,11111.0,111111.0,2.987,0.39866367613667836
850,2.7961,,永州市,2003,280.3566,346.0,11131.0,36.0,,570.65,2,1111.0,101111.0,0.8800000000000001,0.4738020493988035
851,,,伊犁哈萨克自治州,2009,,,27508.0,,,,2,100.0,100.0,2.367,1.2246949384404922
852,,,博尔塔拉蒙古自治州,2011,,,11948.0,,,,2,100.0,100.0,0.8550000000000001,0.5482381530984206
853,14.9,,武威市,2015,416.1872,465.0,16200.0,32.0,28.0,190.04,2,11111.0,111111.0,6.558,2.6163379877924964
854,1.2029,,黔南布依族苗族自治州,2008,,,13085.0,,,,2,100.0,100.0,0.8550000000000001,0.9620954003407155
855,17.6887,,楚雄彝族自治州,2006,,,14225.0,,,,2,100.0,100.0,0.835,0.5470777107649584
856,2.3122,,南平市,2003,282.6381,164.0,13154.0,20.0,,304.47,2,1111.0,101111.0,0.8800000000000001,0.41416076634735527
857,11.158,,安康市,2015,772.459,535.0,11773.0,40.0,25.0,304.8,2,11111.0,111111.0,8.583000000000002,5.297279933661734
858,23.2255,,湘西土家族苗族自治州,2013,,,7786.0,,,,2,100.0,100.0,0.8550000000000001,0.4202317067054516
859,,,喀什地区,2012,,,55551.0,,,,2,100.0,100.0,4.814000000000001,2.837205811051054
860,,,恩施土家族苗族自治州,2015,,,12116.0,,,,2,100.0,100.0,0.8550000000000001,0.5827351595460221
861,22.5378,,邵阳市,2005,360.0894,438.0,10519.0,42.0,,744.0,2,1111.0,101111.0,0.7390000000000001,0.3170385415634598
862,6.5901,,白城市,2008,290.7212,236.0,13069.0,38.0,,202.9,2,1111.0,101111.0,1.0759999999999998,0.3349722303420052
863,3.5771,,庆阳市,2006,171.5456,144.0,13744.0,14.0,,251.83,2,1111.0,101111.0,0.8800000000000001,0.22208572573107216
864,3.8563,,邵阳市,2003,285.0856,208.0,10555.0,37.0,,732.35,2,1111.0,101111.0,0.8800000000000001,0.4738020493988035
865,10.4811,,武威市,2013,381.1838,322.0,16442.0,31.0,13.0,188.5,2,11111.0,111111.0,5.956,2.021368274084416
866,14.8941,,通辽市,2008,741.962,602.0,29882.0,50.0,,316.92,2,1111.0,101111.0,1.245,1.0182350249742629
867,12.19,,武威市,2014,405.9679,360.0,16450.0,32.0,28.0,188.9,2,11111.0,111111.0,6.25,2.3484675686382785
868,4.7986,,吉安市,2006,351.7803,266.0,12852.0,38.0,,471.01,2,1111.0,101111.0,0.8800000000000001,0.5915032245196463
869,28.87,,丽江市,2016,309.2899,185.0,10471.0,24.0,10.0,122.0,2,11111.0,111111.0,3.4760000000000004,3.3413281013455416
870,24.6179,,西双版纳傣族自治州,2007,,,9709.0,,,,2,100.0,100.0,0.8550000000000001,0.7177719615869017
871,2.9543,,汉中市,2002,141.31,,13782.0,28.0,,370.44,2,1101.0,101101.0,1.092,0.39501607717041803
872,2.7186,,固原市,2005,44.8776,313.0,5374.0,32.0,,148.06,2,1111.0,101111.0,1.0759999999999998,0.5065091678420309
873,79.0,,普洱市（2007年前为思茅市、思茅地区）,2013,425.3855,216.0,22595.0,25.0,0.0,258.4,2,11111.0,111111.0,8.816,6.8582139302212815
874,13.2739,,河池市,2013,528.6188,209.0,17092.0,21.0,4.0,413.7,2,11111.0,111111.0,8.734,3.351742876076872
875,5.9605,,延边朝鲜族自治州,2004,,,22130.0,,,,2,100.0,100.0,1.166,0.54401937663331
876,4.9227,,白城市,2006,190.0399,230.0,13182.0,38.0,,202.4,2,1111.0,101111.0,1.0759999999999998,0.658457979061831
877,15.3598,,巴彦淖尔市,2011,718.4502,780.0,33318.0,38.0,5.0,186.8,2,11111.0,111111.0,6.313999999999999,3.873609379755713
878,15.4045,,拉萨市,2013,304.87,,15185.0,66.0,3.0,60.1,2,11101.0,111101.0,3.398000000000001,0.6697379250595626
879,2.3758,,三明市,2003,320.6821,138.0,11745.0,19.0,,267.66,2,1111.0,101111.0,0.8800000000000001,0.41416076634735527
880,8.2916,,张家界市,2008,183.9774,274.0,4877.0,22.0,,164.56,2,1111.0,101111.0,1.0759999999999998,0.33674958063743116
881,55.1219,,文山壮族苗族自治州,2011,,,16131.0,,,,2,100.0,100.0,0.5069999999999999,0.3224594137763859
882,49.85,,西双版纳傣族自治州,2015,,,9789.0,,,,2,100.0,100.0,0.8550000000000001,0.7356102858024056
883,47.26,,文山壮族苗族自治州,2010,,,16143.0,,,,2,100.0,100.0,0.5069999999999999,0.8695988822468251
884,,,拉萨市,2015,376.73,931.0,15267.0,,27.0,53.03,2,10111.0,110111.0,3.3240000000000003,0.7824790692617157
885,6.9578,,雅安市,2010,286.5379,215.0,7714.0,20.0,,154.9,2,1111.0,101111.0,1.0759999999999998,1.493548364864399
886,3.4143,,汉中市,2003,163.444,185.0,13985.0,28.0,,372.1,2,1111.0,101111.0,0.8800000000000001,0.6804843423799583
887,,,塔城地区,2013,,,48984.0,,,,2,100.0,100.0,1.12,0.7246936114732725
