,register,stock,province,year,GDP,road_area,DMSP_sum,Built_area,baidu_index,POP,scale,city,stock_model_chose,register_model_chose,pr_stock
1254,,4.8624,,2012,0.002123677388475592,796.0,0.009279398316535197,165.0,3.0,125.2,2,伊春市,11111.0,111111.0,9.192968259530687
1256,,58.06,,2013,0.005495208072872907,383.0,0.006363847755277157,37.0,4.0,586.5,2,昭通市,11111.0,111111.0,13.650522552132106
1258,,14.86,,2010,0.0010758347714523513,133.0,0.005831828918462473,25.0,,120.44,2,丽江市,1111.0,101111.0,5.3067292579168805
1259,,11.9194,,2007,0.003535867946443215,872.0,0.011057039915604782,64.0,,269.83,2,牡丹江市,1111.0,101111.0,12.782655330725449
1261,,1.6604,,2002,0.0006611536847260608,,0.004038175808572199,50.0,,343.2,2,天水市,1101.0,101101.0,3.5221675070364946
1262,,32.9324,,2017,0.0028385972105657484,190.0,0.005852935000907926,24.0,35.0,123.0,2,丽江市,11111.0,111111.0,8.525058196882995
1263,,3.1528,,2002,0.001540744619419651,,0.00603561178345305,32.0,,277.72,2,松原市,1101.0,101101.0,6.269389589447791
1265,,16.6571,,2016,0.004974317515514314,879.0,0.0027437907179088386,67.0,24.0,148.0,2,黄山市,11111.0,111111.0,10.623650593333263
1267,,5.1985,,2002,0.0030030091615503964,,0.007966818327211963,58.0,,487.62,2,桂林市,1101.0,101101.0,10.038365297111417
1270,,3.8318,,2009,0.0028604639721508383,287.0,0.002747429697640813,42.0,,257.77,2,随州市,1111.0,101111.0,6.780952842836779
1271,,11.3578,,2016,0.006678513028248947,391.0,0.00500177764159907,30.0,0.0,251.0,2,崇左市,11111.0,111111.0,15.020373679656661
1272,,37.384,,2008,0.014181597339469857,1497.0,0.02528217558586664,100.0,,149.69,2,鄂尔多斯市,1111.0,101111.0,40.31693207440976
1274,,35.2128,,2020,0.008134492901124125,839.0,0.00973281519113923,46.0,54.0,,2,河池市,11111.0,11111.0,20.386209520576585
1275,,48.5732,,2013,0.014991477398176875,1676.0,0.025401898019048602,104.0,12.0,464.3,2,赤峰市,11111.0,111111.0,41.85875602339336
1276,,1.26,,2005,0.0003762774742091355,237.0,0.003947201315272835,17.0,,102.84,2,中卫市,1111.0,101111.0,2.9517617019556694
1277,,8.0101,,2014,0.005630376154804376,304.0,0.005038531336892013,28.0,0.0,248.2,2,崇左市,11111.0,111111.0,13.135079391084446
1279,,2.8215,,2007,0.002101966303835121,1121.0,0.002772902555764635,86.0,,254.23,2,随州市,1111.0,101111.0,5.415989595976459
1283,,2.4554,,2003,0.0005090681082349337,295.0,0.0032332334918594202,18.0,,222.28,2,平凉市,1111.0,101111.0,2.783167814234227
1284,,14.512,,2008,0.006217248540412561,497.0,0.011616714998382474,84.0,,369.38,2,承德市,1111.0,101111.0,17.981182444778195
1285,,4.2931,,2002,0.0037720145736944706,,0.005326374633691203,61.0,,598.19,2,常德市,1101.0,101101.0,9.920337738583804
1286,,9.5106,,2013,0.005223891954138932,517.0,0.006909694715073345,39.0,5.0,308.3,2,安康市,11111.0,111111.0,13.47058628549241
1287,,65.06,,2014,0.005815871083450632,390.0,0.006596014662177136,40.0,13.0,594.4,2,昭通市,11111.0,111111.0,14.367123628602775
1288,,43.7187,,2011,0.0022352671622979047,154.0,0.006966462798892149,16.0,3.0,235.7,2,临沧市（2003年前为临沧地区）,11111.0,111111.0,8.067327201758808
1289,,3.6311,,2006,0.00151057928683301,253.0,0.005124047360593416,151.0,,129.98,2,白山市,1111.0,101111.0,5.690898521694236
1290,,1.6007,,2007,0.0017024164762056734,385.0,0.0022172303506921157,32.0,,47.3,2,金昌市,1111.0,101111.0,4.370075714347534
1291,,33.4134,,2005,0.005490396485457455,638.0,0.005355850369520197,58.0,,602.42,2,常德市,1111.0,101111.0,13.062752771272162
1293,,6.0107,,2012,0.0035929554919147404,179.0,0.005779791508295236,22.0,4.0,248.8,2,商洛市,11111.0,111111.0,9.855109337107375
1294,,33.2997,,2008,0.006389321056885846,347.0,0.00570337293392377,41.0,,471.0,2,郴州市,1111.0,101111.0,14.897389501453725
1296,,3.7109,,2007,0.0018702731170400215,189.0,0.005116041605183071,13.0,,236.89,2,崇左市,1111.0,101111.0,6.3405298888246175
1298,,27.4036,,2012,0.011841943836538473,385.0,0.009140389290773767,65.0,4.0,771.4,2,遵义市,11111.0,111111.0,26.789212546601192
1300,,10.1672,,2013,0.0035266551108420565,142.0,0.0036236960171002934,28.0,2.0,390.2,2,巴中市,11111.0,111111.0,8.496005029387918
1301,,10.7003,,2008,0.007296254442228116,529.0,0.011725156594395316,55.0,,888.95,2,赣州市,1111.0,101111.0,20.006026653088867
1303,,2.7895,,2006,0.0012810403809940716,3266.0,0.004220488693144126,58.0,,352.34,2,天水市,1111.0,101111.0,4.754375007220924
1306,,24.8654,,2017,0.00639426222511069,823.0,0.009985724282511464,42.0,67.0,430.0,2,河池市,11111.0,111111.0,17.366263517874977
1307,,11.6027,,2011,0.00789032846129167,928.0,0.0036247877110198857,94.0,8.0,503.0,2,泸州市,11111.0,111111.0,16.433510858690546
1308,,1.1412,,2006,0.0011570486438727589,355.0,0.0022437949027355303,30.0,,46.83,2,金昌市,1111.0,101111.0,3.3933913249436474
1310,,3.3385,,2009,0.0013356541928196133,683.0,0.009852173726347996,161.0,,127.31,2,伊春市,1111.0,101111.0,8.08868632558353
1311,,13.2111,,2012,0.005322415663014105,266.0,0.007723006685169666,42.0,9.0,200.0,2,白城市,11111.0,111111.0,14.116972567162016
1312,,54.7924,,2011,0.007947558185706836,852.0,0.006236847362631245,52.0,41.0,797.5,2,邵阳市,11111.0,111111.0,18.038033881326687
1313,,7.0420000000000025,,2008,0.004466276155220474,628.0,0.003680464100919097,49.0,,300.11,2,荆门市,1111.0,101111.0,10.237646201600661
1315,,53.5562,,2010,0.006685840643046782,591.0,0.006704820156163176,55.0,,610.65,2,永州市,1111.0,101111.0,16.011970568721896
1316,,9.4279,,2015,0.005799807562419544,426.0,0.005229577772820679,47.0,14.0,125.37,2,白山市,11111.0,111111.0,13.552991870769086
1317,,3.0734,,2002,0.0017553997295130183,,0.003736140490818308,43.0,,714.45,2,南充市,1101.0,101101.0,5.33894336752174
1318,,2.0118,,2005,0.0007752027943266469,138.0,0.0024970678920809616,15.0,,156.31,2,池州市,1111.0,101111.0,2.8443561632292034
1319,,27.9684,,2012,0.013911637319900852,1314.0,0.026332385136514504,89.0,12.0,461.2,2,赤峰市,11111.0,111111.0,40.42918049036979
1320,,61.7038,,2012,0.009052356967658746,885.0,0.006273601057924187,54.0,20.0,801.3,2,邵阳市,11111.0,111111.0,20.068612263819908
1321,,33.7861,,2018,0.002940127374192188,208.0,0.0062004575653114985,24.0,44.0,123.0,2,丽江市,11111.0,111111.0,8.909352014239772
1323,,3.5023,,2009,0.0020263478027536465,297.0,0.0035250796663637823,29.0,,223.9,2,贺州市,1111.0,101111.0,5.7105195116479965
1324,,4.9643,,2010,0.0023564486156155036,175.0,0.005911522574592716,24.0,,244.83,2,商洛市,1111.0,101111.0,7.681755085842314
1325,,5.8369,,2007,0.0035417953686062184,497.0,0.0037008423874181546,49.0,,465.25,2,益阳市,1111.0,101111.0,8.567857678263039
1327,,19.4072,,2006,0.0010029275688340816,206.0,0.005772513548831287,19.0,,244.3,2,保山市,1111.0,101111.0,5.140049610117625
1328,,5.8734,,2003,0.0029347839655381866,762.0,0.012859426576851796,103.0,,541.08,2,齐齐哈尔市,1111.0,101111.0,12.724706884939906
1329,,17.0,,2016,0.004684948270405029,386.0,0.0037063008570161165,48.0,30.0,375.0,2,巴中市,11111.0,111111.0,10.650219813643123
1330,,17.907,,2011,0.0013900052435594412,198.0,0.006237211260604442,25.0,2.0,121.2,2,丽江市,11111.0,111111.0,6.11102052226868
1335,,40.3669,,2010,0.006193253594006536,617.0,0.0037339571029791235,54.0,,476.36,2,益阳市,1111.0,101111.0,13.409491333002299
1336,,6.1237,,2007,0.0035638843972740863,628.0,0.0037456018381214424,45.0,,298.57,2,荆门市,1111.0,101111.0,8.633745283082977
1337,,9.4677,,2010,0.006216056216992798,785.0,0.0037110315306676835,83.0,,502.32,2,泸州市,1111.0,101111.0,13.437796937431312
1338,,15.405999999999999,,2012,0.00887238362127941,716.0,0.00772810125679443,46.0,9.0,505.5,2,吉安市,11111.0,111111.0,20.576767557160686
1340,,7.7122,,2005,0.004615322881757986,566.0,0.008467905836304863,58.0,,495.11,2,桂林市,1111.0,101111.0,13.258763192986141
1341,,1.9919,,2002,0.001192830944599899,,0.0029643128896664982,31.0,,277.84,2,咸宁市,1101.0,101101.0,3.8723571109847077
1343,,12.9479,,2008,0.004337839976310324,872.0,0.01197369891008918,65.0,,269.9,2,牡丹江市,1111.0,101111.0,14.767875482659985
1344,,19.9116,,2019,0.010402157065503775,573.0,0.007245208646361402,45.0,35.0,304.0,2,安康市,11111.0,111111.0,23.081814744648337
1345,,1.1845,,2002,0.001175428421871749,,0.003348589149363015,64.0,,333.44,2,钦州市,1101.0,101101.0,4.061442115823662
1346,,3.5304,,2007,0.0031489333505282267,222.0,0.0017372489240446677,26.0,,493.22,2,资阳市,1111.0,101111.0,6.725363725778036
1347,,7.4563,,2004,0.0038760013734989883,510.0,0.008543960512703133,58.0,,493.88,2,桂林市,1111.0,101111.0,11.95773398175273
1348,,3.542,,2008,0.002058920278848111,262.0,0.003601134342762051,29.0,,221.79,2,贺州市,1111.0,101111.0,5.81345170107841
1349,,15.3043,,2013,0.0070174982253548195,190.0,0.011242991779908684,37.0,3.0,411.7,2,百色市,11111.0,111111.0,19.22204298044507
1350,,2.2858,,2006,0.0009543662606472771,243.0,0.002568755792800861,19.0,,157.09,2,池州市,1111.0,101111.0,3.2114073780760863
1352,,80.8657,,2016,0.012381863875676484,498.0,0.00853850204310517,64.0,47.0,523.0,2,怀化市,11111.0,111111.0,27.425508855071108
1353,,3.3243,,2003,0.0009268717325209058,160.0,0.00519209628158134,17.0,,186.56,2,吴忠市,1111.0,101111.0,4.668309458681209
1356,,23.2722,,2002,0.00278074477837211,,0.013156003425007723,103.0,,561.06,2,齐齐哈尔市,1101.0,101101.0,12.614893259015693
1357,,3.2276,,2007,0.0015493338473756048,591.0,0.004408623945287212,61.0,,354.76,2,天水市,1111.0,101111.0,5.350430747368647
1359,,6.0858,,2004,0.00340015634500568,802.0,0.013241155550735928,103.0,,551.98,2,齐齐哈尔市,1111.0,101111.0,13.790425065627925
1360,,3.197,,2006,0.0024842620867471816,212.0,0.0017601744963561077,24.0,,489.4,2,资阳市,1111.0,101111.0,5.529593658302014
1361,,37.7097,,2009,0.019220851038091298,1572.0,0.027339290828351872,109.0,,149.48,2,鄂尔多斯市,1111.0,101111.0,50.664248922186054
1362,,11.253,,2011,0.009592277006796757,424.0,0.004137519955255105,64.0,14.0,542.9,2,宜宾市,11111.0,111111.0,19.823630311026086
1364,,4.6046,,2003,0.004162330868787927,484.0,0.005716837158932076,61.0,,600.2,2,常德市,1111.0,101111.0,10.854556727384187
1366,,16.2093,,2009,0.011212037124210792,1301.0,0.006694631012913647,86.0,,401.37,2,宜昌市,1111.0,101111.0,24.238602033943174
1367,,2.6023,,2004,0.0006506846351671748,336.0,0.0034912371548564184,24.0,,222.93,2,平凉市,1111.0,101111.0,3.1889509847383453
1368,,63.4588,,2014,0.011481997143779798,695.0,0.00704652035299559,60.0,32.0,630.9,2,永州市,11111.0,111111.0,24.931753319275654
1369,,0.5395,,2002,0.0007071719695285254,,0.006220108055864162,28.0,,335.16,2,朝阳市,1101.0,101101.0,4.85922293172927
1371,,16.7285,,2009,0.006623739040145128,505.0,0.012514815196233802,86.0,,371.91,2,承德市,1111.0,101111.0,19.23641935284754
1372,,28.875999999999998,,2012,0.014991477398176875,959.0,0.018734195456151567,87.0,8.0,319.8,2,通辽市,11111.0,111111.0,38.0286655155339
1373,,3.5580000000000003,,2003,0.0010264635832068396,48.0,0.013673102444921313,26.0,,348.21,2,榆林市,1111.0,101111.0,9.721148552596413
1374,,27.3107,,2007,0.0012449143311753473,236.0,0.006045800926702579,19.0,,246.42,2,保山市,1111.0,101111.0,5.737170784414788
1375,,15.6017,,2013,0.006013944349275339,266.0,0.008192435070594388,42.0,4.0,199.1,2,白城市,11111.0,111111.0,15.644412415217207
1376,,6.0713,,2003,0.0032778023653364193,500.0,0.00879359452231659,58.0,,490.47,2,桂林市,1111.0,101111.0,11.013093990824675
1377,,50.6465,,2008,0.009232330314038082,818.0,0.005774333038697274,72.0,,614.16,2,常德市,1111.0,101111.0,20.109165565312463
1378,,22.2094,,2020,0.009592277006796757,426.0,0.007474464369475802,45.0,36.0,,2,安康市,11111.0,11111.0,21.74045233564385
1379,,14.6978,,2015,0.004561122108762385,781.0,0.0030552873829658633,65.0,22.0,147.69,2,黄山市,11111.0,111111.0,10.05104030246591
1380,,46.4119,,2011,0.0077352247317817625,807.0,0.0039049891503819293,60.0,15.0,478.7,2,益阳市,11111.0,111111.0,16.31235455407417
1381,,11.3404,,2009,0.006169003985315384,755.0,0.004472669988569965,63.0,,662.05,2,荆州市,1111.0,101111.0,13.78971951521884
1382,,51.1376,,2012,0.008962370294469077,830.0,0.003912631007819076,65.0,7.0,481.9,2,益阳市,11111.0,111111.0,18.548741152374852
1384,,5.6233,,2006,0.002921838482733119,628.0,0.003930825906478949,45.0,,294.89,2,荆门市,1111.0,101111.0,7.572355594653404
1385,,14.3735,,2012,0.009052356967658746,1150.0,0.0038940722111860055,101.0,8.0,505.2,2,泸州市,11111.0,111111.0,18.701753025109383
1387,,3.3353,,2002,0.0008524113599233826,,0.011911472356672415,21.0,,200.74,2,延安市,1101.0,101101.0,8.392650044369054
1388,,17.6674,,2018,0.009952223699555432,573.0,0.007544696678302911,45.0,65.0,304.0,2,安康市,11111.0,111111.0,22.435485469305334
1389,,26.0217,,2004,0.0050332425888523725,522.0,0.0058249148569717215,57.0,,601.05,2,常德市,1111.0,101111.0,12.500699254854162
1390,,3.4874,,2003,0.0018276158344811913,259.0,0.006795794649462541,32.0,,279.43,2,松原市,1111.0,101111.0,7.227833577935869
1391,,11.8,,2014,0.003944842078355816,341.0,0.004802361552286862,31.0,18.0,157.2,2,雅安市,11111.0,111111.0,9.933679641596237
1393,,8.982999999999997,,2010,0.007620193867576677,261.0,0.004259425776276254,57.0,,539.02,2,宜宾市,1111.0,101111.0,16.306727382273454
1394,,13.1,,2015,0.004306269051888461,350.0,0.004820192552973538,33.0,33.0,154.91,2,雅安市,11111.0,111111.0,10.601304602057402
1395,,11.3814,,2011,0.00561020474214218,258.0,0.008738282030390575,34.0,22.0,382.3,2,汉中市,11111.0,111111.0,15.223617338919299
1396,,32.7483,,2013,0.01580135745688389,906.0,0.019081718020555142,76.0,14.0,321.2,2,通辽市,11111.0,111111.0,39.701343399894895
1398,,72.33,,2015,0.0061581704897300795,410.0,0.007263767442994473,41.0,23.0,599.3,2,昭通市,11111.0,111111.0,15.373289239463109
1399,,2.2388,,2002,0.0008301423579091352,,0.005050539970007529,8.0,,331.73,2,河源市,1101.0,101101.0,4.411059593670407
1400,,4.6877,,2007,0.001920483880946393,272.0,0.005630957237257476,151.0,,129.92,2,白山市,1111.0,101111.0,6.72763593021995
1401,,1.9799,,2004,0.0006135390363412114,186.0,0.005429721658079281,18.0,,126.47,2,吴忠市,1111.0,101111.0,4.234901256540152
1402,,72.18,,2016,0.006672485720878704,420.0,0.007271045402458422,42.0,22.0,609.0,2,昭通市,11111.0,111111.0,16.312933485295133
1403,,1.6182,,2003,0.0008565723436916727,83.0,0.004311827084416688,18.0,,244.14,2,来宾市,1111.0,101111.0,4.034797196052849
1404,,5.4375,,2009,0.004593624395251761,270.0,0.0018282234173440325,32.0,,501.35,2,资阳市,1111.0,101111.0,9.405301788073285
1405,,9.3,,2015,0.005928227543728519,222.0,0.005614945726436787,28.0,0.0,248.8,2,崇左市,11111.0,111111.0,14.007933615586062
1406,,12.5581,,2014,0.0043475810336831055,745.0,0.0031127832627310618,63.0,13.0,147.7,2,黄山市,11111.0,111111.0,9.695667588848591
1410,,8.0953,,2005,0.0035851230518803116,734.0,0.013808836388923964,113.0,,556.99,2,齐齐哈尔市,1111.0,101111.0,14.452941925419514
1412,,32.5873,,2019,0.007684559535175783,834.0,0.010943503747967175,45.0,49.0,434.0,2,河池市,11111.0,111111.0,20.263295986743167
1413,,3.4287,,2002,0.0014268556860973424,,0.003999238725440071,19.0,,275.47,2,宣城市,1101.0,101101.0,4.892500195706563
1414,,100.4804,,2020,0.0071716354979946715,304.0,0.00772810125679443,23.0,22.0,,2,临沧市（2003年前为临沧地区）,11111.0,11111.0,17.48335736645526
1416,,36.1776,,2019,0.004040099270994204,208.0,0.006721923360903457,24.0,23.0,123.0,2,丽江市,11111.0,111111.0,11.209581422408135
1418,,9.4625,,2011,0.0034150176440829534,394.0,0.005336927674913929,40.0,9.0,311.3,2,广元市,11111.0,111111.0,9.277074859103955
1419,,10.0269,,2010,0.005453001623546756,916.0,0.006161884380152568,50.0,,403.96,2,抚州市,1111.0,101111.0,13.457742566592392
1420,,8.7205,,2010,0.00634063106775638,236.0,0.008633479414109708,26.0,,313.9,2,南平市,1111.0,101111.0,16.49195400803142
1421,,20.2,,2011,0.007443845184393419,772.0,0.007782685952774049,65.0,35.0,348.4,2,十堰市,11111.0,111111.0,18.009821446312607
1422,,3.6809,,2009,0.002522523520320697,185.0,0.005685178035263897,18.0,,241.96,2,崇左市,1111.0,101111.0,7.853803054432516
1423,,12.3664,,2011,0.00887238362127941,185.0,0.005437727413489625,32.0,8.0,690.7,2,达州市,11111.0,111111.0,19.261121120634602
1425,,7.9060000000000015,,2006,0.00524608086801404,576.0,0.009105091187373614,58.0,,499.29,2,桂林市,1111.0,101111.0,14.772033774580045
1427,,30.0516,,2016,0.004220963485438119,401.0,0.0031033219154279275,34.0,15.0,171.0,2,张家界市,11111.0,111111.0,9.459934100701044
1429,,12.7868,,2010,0.006413767736391282,746.0,0.007822350831852572,62.0,,353.19,2,十堰市,1111.0,101111.0,16.159046845900978
1430,,3.5207,,2008,0.0025751162314663987,1121.0,0.0031477174681580175,86.0,,256.11,2,随州市,1111.0,101111.0,6.491882385500962
1431,,20.84,,2012,0.001693596882366354,199.0,0.006797978037301726,25.0,1.0,119.0,2,丽江市,11111.0,111111.0,6.985327045982187
1432,,24.5557,,2006,0.004117475211803072,836.0,0.014048281255287893,135.0,,565.9,2,齐齐哈尔市,1111.0,101111.0,15.558755004047907
1433,,3.9368,,2002,0.0016072870646432153,,0.004884602494229488,51.0,,241.3,2,丹东市,1101.0,101101.0,5.729252762909413
1434,,2.6888,,2002,0.0014494081461321371,,0.005723751220422828,17.0,,249.28,2,丽水市,1101.0,101101.0,5.9241217134094
1436,,68.4247,,2015,0.012561837222055823,725.0,0.007427885428906527,62.0,51.0,635.28,2,永州市,11111.0,111111.0,27.114888655870338
1437,,26.5947,,2015,0.011751957163348804,834.0,0.00843260773290471,55.0,48.0,530.36,2,吉安市,11111.0,111111.0,26.218973109947683
1438,,58.7063,,2011,0.008291023819270823,619.0,0.007434799490397278,58.0,15.0,631.2,2,永州市,11111.0,111111.0,19.35088008685957
1439,,1.62754,,2004,0.0010904036138417587,105.0,0.004439555273008996,18.0,,245.13,2,来宾市,1111.0,101111.0,4.533471993699026
1440,,3.1754,,2003,0.0025442948960322054,360.0,0.00636202826541117,48.0,,460.08,2,九江市,1111.0,101111.0,8.282201211233955
1441,,12.7817,,2005,0.0006665825807195937,174.0,0.005598206419669704,19.0,,124.12,2,吴忠市,1111.0,101111.0,4.428161391077167
1442,,13.1407,,2012,0.006813218578680221,52.0,0.018260400295048478,42.0,2.0,287.0,2,乌兰察布市（2003年前为乌兰察布盟）,11111.0,111111.0,22.88145852012191
1445,,2.6934,,2005,0.004057379411846816,343.0,0.0037230401637831996,36.0,,218.15,2,平凉市,1111.0,101111.0,9.518380011972507
1448,,4.0,,2002,0.0006242915439206451,,0.00849847326605345,15.0,,292.4,2,忻州市,1101.0,101101.0,6.017224037563405
1451,,60.4501,,2014,0.011032063777831455,844.0,0.004133517077549933,71.0,27.0,483.2,2,益阳市,11111.0,111111.0,22.440090910527463
1452,,15.0929,,2012,0.010942077104641786,674.0,0.004456294579776079,80.0,6.0,546.6,2,宜宾市,11111.0,111111.0,22.461829660756994
1453,,54.8016,,2012,0.009322316987227752,644.0,0.0075254100857234454,58.0,11.0,620.3,2,永州市,11111.0,111111.0,21.278699303446796
1454,,2.2464,,2003,0.0013466181690810425,315.0,0.00326052583984923,31.0,,278.32,2,咸宁市,1111.0,101111.0,4.3222253304828415
1456,,8.15,,2010,0.0030017385497249586,198.0,0.00918005416985229,21.0,,259.18,2,庆阳市,1111.0,101111.0,10.732966414855456
1457,,5.1446,,2002,0.0015495021224544694,,0.005203741016723659,46.0,,667.75,2,六安市,1101.0,101101.0,5.807471397684761
1458,,20.7171,,2007,0.004787341406227357,839.0,0.014369967063594447,135.0,,567.8,2,齐齐哈尔市,1111.0,101111.0,16.961927042599115
1459,,19.172,,2016,0.008310789392036933,416.0,0.005268878753926004,54.0,37.0,220.0,2,通化市,11111.0,111111.0,18.14267320548195
1461,,9.01,,2010,0.0025839583219740155,555.0,0.006839098508273038,55.0,,180.39,2,白银市,1111.0,101111.0,8.628383887324325
1462,,5.3448,,2002,0.003554137940700913,,0.005198646445098895,90.0,,709.66,2,衡阳市,1101.0,101101.0,9.450682074631388
1463,,19.7048,,2009,0.010582130411883113,1306.0,0.0067230150548230495,96.0,,588.88,2,襄阳市（2010年前为襄樊市）,1111.0,101111.0,23.109199039864894
1464,,4.0463,,2005,0.0016179279887478936,319.0,0.0033005546169009503,31.0,,276.72,2,咸宁市,1111.0,101111.0,4.838691411545533
1466,,3.9996,,2008,0.0021665812345189623,185.0,0.005918800534056665,13.0,,240.0,2,崇左市,1111.0,101111.0,7.340594937999832
1467,,19.8377,,2005,0.0036434029207716005,431.0,0.006523598965510842,48.0,,466.2,2,九江市,1111.0,101111.0,10.374126868083803
1468,,8.5632,,2013,0.00202889712520511,74.0,0.009574155674825138,14.0,2.0,282.8,2,陇南市（2004年前为陇南地区）,11111.0,111111.0,9.18989272373723
1469,,5.0199,,2008,0.002486468559973792,335.0,0.005964287780706348,213.0,,129.68,2,白山市,1111.0,101111.0,7.948551820728687
1470,,22.5426,,2013,0.007286770746740658,864.0,0.018746204089267086,57.0,2.0,283.3,2,乌兰察布市（2003年前为乌兰察布盟）,11111.0,111111.0,24.021837638630885
1471,,6.5201,,2007,0.0038598838604639862,633.0,0.004354039249307593,48.0,,352.45,2,乐山市,1111.0,101111.0,9.52162593001643
1472,,52.94,,2012,0.002960053123236576,183.0,0.00812620563947245,17.0,2.0,236.4,2,临沧市（2003年前为临沧地区）,11111.0,111111.0,10.051790542404074
1473,,2.2183,,2005,0.0013138873164417644,122.0,0.004571650237279673,19.0,,246.8,2,来宾市,1111.0,101111.0,5.015834473078767
1474,,6.845,,2007,0.0075593385800987,816.0,0.006236847362631245,72.0,,611.99,2,常德市,1111.0,101111.0,17.331919632086503
1475,,74.8829,,2011,0.0160713174764529,1042.0,0.006240850240336417,79.0,14.0,625.7,2,常德市,11111.0,111111.0,32.81625415300357
1476,,3.6613,,2002,0.0030151510633638786,,0.004826378818517894,53.0,,647.52,2,荆州市,1101.0,101101.0,8.256504799146771
1477,,3.9345,,2008,0.001822555883847736,591.0,0.004892244351666635,62.0,,357.21,2,天水市,1111.0,101111.0,6.125184688837986
1478,,5.9687,,2006,0.006297296185548431,738.0,0.00625904513899629,65.0,,607.75,2,常德市,1111.0,101111.0,15.049201450845823
1479,,2.0476,,2003,0.0012414939377274079,566.0,0.004309279798604306,23.0,,293.69,2,梧州市,1111.0,101111.0,4.733449625363457
1480,,4.55,,2010,0.0024551459987699324,230.0,0.004033445134920632,29.0,,233.37,2,贺州市,1111.0,101111.0,6.7824577249976095
1482,,13.4423,,2018,0.005738236880889708,425.0,0.006017780782766375,48.0,57.0,118.0,2,白山市,11111.0,111111.0,13.893766852645289
1484,,3.4179,,2009,0.0010703806791903254,348.0,0.004714298242773077,27.0,,116.65,2,中卫市,1111.0,101111.0,4.6548722698884495
1486,,9.6811,,2005,0.004926198041892871,1218.0,0.0068685742441020325,83.0,,577.22,2,襄阳市（2010年前为襄樊市）,1111.0,101111.0,12.905504332812615
1487,,7.34,,2010,0.0011876954051609644,161.0,0.00684601256976379,23.0,,300.38,2,定西市,1111.0,101111.0,6.092759019145749
1489,,31.4305,,2008,0.00152991742290147,236.0,0.006657513419647506,18.0,,248.22,2,保山市,1111.0,101111.0,6.606931938842472
1490,,12.2871,,2011,0.006465300404526811,963.0,0.006575272477704881,53.0,6.0,412.0,2,抚州市,11111.0,111111.0,15.536425039634091
1491,,14.1032,,2004,0.0029941130790388654,388.0,0.006682986277771329,48.0,,464.82,2,九江市,1111.0,101111.0,9.284720282615574
1492,,20.9505,,2015,0.006079936975925714,326.0,0.0090497786954476,43.0,24.0,196.67,2,白城市,11111.0,111111.0,16.256922305869715
1493,,4.9987,,2003,0.0032930299101735752,741.0,0.004934092618584342,59.0,,647.8,2,荆州市,1111.0,101111.0,8.823798895771485
1494,,2.1517,,2003,0.0013056688335793519,320.0,0.007917692100830306,73.0,,194.5,2,鸡西市,1111.0,101111.0,6.922934084699326
1496,,6.7825,,2008,0.004844525237439196,656.0,0.00446903100883799,50.0,,353.5,2,乐山市,1111.0,101111.0,11.37859754771372
1498,,14.9,,2016,0.004690947681906583,360.0,0.00526523977419403,34.0,30.0,155.0,2,雅安市,11111.0,111111.0,11.556624285776952
1500,,2.5226,,2002,0.0006936640700160242,,0.0034643087048398065,27.0,,289.05,2,六盘水市,1101.0,101101.0,3.251655886111759
1501,,3.1913,,2007,0.0011139162316794872,399.0,0.0038995306807839674,48.0,,226.83,2,平凉市,1111.0,101111.0,4.266034721458511
1503,,5.2611,,2003,0.004312848877432089,1108.0,0.006948995696178671,80.0,,578.54,2,襄阳市（2010年前为襄樊市）,1111.0,101111.0,11.836108632085136
1504,,8.1441,,2003,0.004205284207501551,1003.0,0.007491567574216082,67.0,,396.89,2,宜昌市,1111.0,101111.0,11.952130831550582
1505,,10.92,,2011,0.00316543600652448,581.0,0.0070930992935648645,56.0,0.0,179.4,2,白银市,11111.0,111111.0,9.831910329266044
1508,,5.5053,,2009,0.002992967548689161,352.0,0.006148420155144262,40.0,,129.72,2,白山市,1111.0,101111.0,8.975568950469498
1509,,13.2605,,2016,0.0044467490471383165,444.0,0.004129878097817959,66.0,19.0,243.0,2,贺州市,11111.0,111111.0,10.460283599160181
1511,,28.62,,2002,0.003043676838765003,,0.006152786930822631,24.0,,724.0,2,黄冈市,1101.0,101101.0,9.070310058049389
1512,,3.3241,,2004,0.002345854484580884,277.0,0.0074908397782696865,33.0,,280.78,2,松原市,1111.0,101111.0,8.569684132911103
1513,,79.6085,,2012,0.018141010959815275,1289.0,0.0064293493904527,82.0,16.0,629.0,2,常德市,11111.0,111111.0,36.68900007689325
1514,,4.011,,2002,0.0014017071105410256,,0.004498142846693786,68.0,,346.86,2,乐山市,1101.0,101101.0,5.133341303395573
1517,,12.8028,,2009,0.006084983428558191,380.0,0.006618212438542181,35.0,,549.92,2,宜春市,1111.0,101111.0,14.869350266855188
1521,,7.2354,,2009,0.007264894086621516,944.0,0.00678305822040063,89.0,,491.03,2,九江市,1111.0,101111.0,17.1101252921488
1522,,2.1406,,2002,0.001125605500526825,,0.008010486083995658,73.0,,196.03,2,鸡西市,1101.0,101101.0,6.648728539117974
1523,,6.6059,,2013,0.004380968789036668,185.0,0.006963551615106569,25.0,4.0,250.6,2,商洛市,11111.0,111111.0,11.968369986036247
1524,,22.0995,,2014,0.010942077104641786,804.0,0.009005747040690707,53.0,22.0,526.7,2,吉安市,11111.0,111111.0,25.075145795083195
